Clutch_A,Clutch_B,SOS_A,SOS_B,Team_A,Team_B,WinPct_A,WinPct_B,clstr_0_A,clstr_0_A_clstr_0_B,clstr_0_A_clstr_1_B,clstr_0_A_clstr_2_B,clstr_0_B,clstr_1_A,clstr_1_A_clstr_0_B,clstr_1_A_clstr_1_B,clstr_1_A_clstr_2_B,clstr_1_B,clstr_2_A,clstr_2_A_clstr_0_B,clstr_2_A_clstr_1_B,clstr_2_A_clstr_2_B,clstr_2_B,d3P_A,d3P_B,deff_A,deff_B,home_adv_A,home_adv_B,o3P_A,o3P_B,oeff_A,oeff_B,poss_stdev_A,poss_stdev_B,total_poss_A,total_poss_B,Outcome
-0.285714285714,-0.102564102564,0.53031132909,0.538966899345,1462,1140,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.175664592442,0.169692022157,0.90625,0.84375,0.407843137255,0.5,0.213216845232,0.196257333625,0.96875,1.0,9.18706796219,10.2465080598,56.28125,55.90625,2
-0.6038647343,-0.328282828283,0.61001946518,0.585202051764,1246,1437,0.65625,0.677419354839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23232825418,0.232825482306,0.875,0.967741935484,0.4375,0.0672268907563,0.186642595945,0.222127467549,1.0,0.935483870968,9.74757000322,11.2062770429,52.78125,55.7741935484,9
-0.190476190476,-0.0404858299595,0.536759953599,0.526688609345,1332,1275,0.787878787879,0.5625,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177607798612,0.174937070247,1.0303030303,0.875,0.222222222222,0.477732793522,0.268587558753,0.176060581019,1.0,1.03125,10.6625228693,9.38335649074,56.7575757576,44.21875,2
-0.190476190476,-0.030303030303,0.536759953599,0.441132190487,1332,1457,0.787878787879,0.857142857143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.177607798612,0.200281425976,1.0303030303,0.857142857143,0.222222222222,0.235294117647,0.268587558753,0.23050485967,1.0,1.0,10.6625228693,8.97497991921,56.7575757576,53.5714285714,14
-0.190476190476,-0.09,0.536759953599,0.547628420067,1332,1424,0.787878787879,0.818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.177607798612,0.189250461788,1.0303030303,0.939393939394,0.222222222222,0.304511278195,0.268587558753,0.208272743703,1.0,1.0,10.6625228693,9.3316421628,56.7575757576,58.2727272727,4
-0.345238095238,-0.09,0.558497546235,0.547628420067,1210,1424,0.645161290323,0.818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.178427129646,0.189250461788,1.0,0.939393939394,0.713675213675,0.304511278195,0.162649120027,0.208272743703,1.12903225806,1.0,12.2416528507,9.3316421628,53.5161290323,58.2727272727,-4
-0.298076923077,-0.09,0.55759967718,0.547628420067,1458,1424,0.852941176471,0.818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.193367154862,0.189250461788,0.941176470588,0.939393939394,0.333333333333,0.304511278195,0.165828490522,0.208272743703,1.0,1.0,9.56863749598,9.3316421628,55.6764705882,58.2727272727,-6
-0.047619047619,0.0909090909091,0.551259800799,0.485537998071,1356,1221,0.8125,0.757575757576,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184099483314,0.22550551669,0.9375,1.0303030303,0.3,0.322222222222,0.19647928315,0.182787798646,1.03125,1.0303030303,8.96268024069,7.66275427182,47.15625,45.696969697,10
-0.047619047619,-0.214285714286,0.551259800799,0.567762674476,1356,1439,0.8125,0.645161290323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.184099483314,0.209198176124,0.9375,0.838709677419,0.3,0.386554621849,0.19647928315,0.125286204202,1.03125,0.870967741935,8.96268024069,10.0792558182,47.15625,58.4838709677,15
-0.0779220779221,-0.0227272727273,0.591851071594,0.460513636733,1397,1253,0.6875,0.766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.185194189316,0.217540697609,1.0,1.0,0.625,0.25,0.229190582621,0.218078578145,0.9375,0.933333333333,12.0786652088,10.11792537,61.90625,59.8,35
-0.0779220779221,-0.0925925925926,0.591851071594,0.562895412167,1397,1326,0.6875,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.185194189316,0.242315690936,1.0,0.909090909091,0.625,0.214285714286,0.229190582621,0.206359203215,0.9375,1.0,12.0786652088,7.60805992074,61.90625,54.8484848485,-1
-0.251851851852,-0.0925925925926,0.566717229047,0.562895412167,1207,1326,0.8125,0.909090909091,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22043225558,0.242315690936,0.8125,0.909090909091,0.0235294117647,0.214285714286,0.186631981184,0.206359203215,1.09375,1.0,9.24220464901,7.60805992074,44.46875,54.8484848485,-7
0.1,-0.0925925925926,0.52544103188,0.562895412167,1272,1326,0.909090909091,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.156070903917,0.242315690936,0.848484848485,0.909090909091,0.214285714286,0.214285714286,0.187906465666,0.206359203215,0.969696969697,1.0,11.0805419132,7.60805992074,62.1818181818,54.8484848485,-16
-0.0989010989011,-0.345238095238,0.552603248149,0.577238482451,1425,1116,0.676470588235,0.617647058824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.227542706938,0.202916660723,0.911764705882,0.941176470588,0.333333333333,0.368055555556,0.159729105401,0.171153138313,1.0,1.0,11.3684446155,9.93544223866,52.9705882353,52.1176470588,17
-0.0989010989011,-0.233333333333,0.552603248149,0.544914735818,1425,1400,0.676470588235,0.727272727273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227542706938,0.240265079006,0.911764705882,0.939393939394,0.333333333333,0.408088235294,0.159729105401,0.229442429951,1.0,1.0,11.3684446155,11.2435166503,52.9705882353,63.6666666667,19
-0.226720647773,-0.233333333333,0.486449551733,0.544914735818,1308,1400,0.75,0.727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.190110224748,0.240265079006,1.0,0.939393939394,0.485829959514,0.408088235294,0.147029622002,0.229442429951,0.96875,1.0,8.83261688107,11.2435166503,57.71875,63.6666666667,-12
0.0166666666667,0.012987012987,0.551533437858,0.474523637183,1438,1107,0.655172413793,0.71875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21456357908,0.193011767672,0.931034482759,0.96875,0.691176470588,0.214574898785,0.218608130973,0.21068715518,0.965517241379,1.03125,10.9054377,8.61146085542,60.0,50.6875,27
0.0166666666667,-0.0779220779221,0.551533437858,0.591851071594,1438,1397,0.655172413793,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.21456357908,0.185194189316,0.931034482759,1.0,0.691176470588,0.625,0.218608130973,0.229190582621,0.965517241379,0.9375,10.9054377,12.0786652088,60.0,61.90625,-3
-0.214285714286,0.227513227513,0.567762674476,0.563709680864,1439,1228,0.645161290323,0.676470588235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.209198176124,0.203216764006,0.838709677419,0.852941176471,0.386554621849,0.294117647059,0.125286204202,0.21359818449,0.870967741935,0.882352941176,10.0792558182,7.84883928201,58.4838709677,48.8235294118,2
-0.030303030303,-0.446428571429,0.441132190487,0.517926937697,1457,1323,0.857142857143,0.774193548387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.200281425976,0.193800087905,0.857142857143,0.838709677419,0.235294117647,0.538461538462,0.23050485967,0.235440123936,1.0,1.0,8.97497991921,10.4733147848,53.5714285714,61.0967741935,10
-0.263636363636,-0.411428571429,0.51235672786,0.571038751061,1139,1268,0.806451612903,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.171508760905,0.171799142089,0.903225806452,0.9375,0.141666666667,0.266666666667,0.282673588768,0.1452162445,1.0,0.96875,9.74999310725,9.08028704961,54.935483871,59.0,3
0.148148148148,-0.411428571429,0.462461095944,0.571038751061,1172,1268,0.870967741935,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.248605626418,0.171799142089,1.03225806452,0.9375,0.0745614035088,0.266666666667,0.242333851702,0.1452162445,1.0,0.96875,9.67593178531,9.08028704961,56.9032258065,59.0,-12
-0.251851851852,0.141304347826,0.566717229047,0.576793123636,1207,1130,0.8125,0.645161290323,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22043225558,0.168358816692,0.8125,0.870967741935,0.0235294117647,0.316239316239,0.186631981184,0.156432901724,1.09375,0.935483870968,9.24220464901,9.39400403598,44.46875,55.2258064516,7
0.0913043478261,0.141304347826,0.557803152183,0.576793123636,1403,1130,0.636363636364,0.645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.192668945133,0.168358816692,1.0303030303,0.870967741935,0.341911764706,0.316239316239,0.175387516331,0.156432901724,1.0,0.935483870968,11.2096076216,9.39400403598,57.696969697,55.2258064516,-9
-0.251851851852,0.148325358852,0.566717229047,0.566456581145,1207,1435,0.8125,0.633333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22043225558,0.21542871171,0.8125,1.06666666667,0.0235294117647,0.438914027149,0.186631981184,0.256322924388,1.09375,1.0,9.24220464901,7.76523345269,44.46875,57.6666666667,1
-0.220779220779,0.148325358852,0.523435790072,0.566456581145,1450,1435,0.78125,0.633333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.200467419047,0.21542871171,0.875,1.06666666667,0.134920634921,0.438914027149,0.176043143549,0.256322924388,0.9375,1.0,9.62188365973,7.76523345269,53.75,57.6666666667,-4
-0.238095238095,-0.31746031746,0.577518616558,0.551351354878,1417,1231,0.833333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.165832990515,0.141838898911,0.966666666667,0.833333333333,0.357142857143,0.666666666667,0.194170519386,0.231153237498,0.966666666667,0.9,8.68748604564,8.59891733362,53.1,52.7,5
-0.173076923077,-0.6038647343,0.536810393063,0.61001946518,1242,1246,0.882352941176,0.65625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.217378751165,0.23232825418,0.794117647059,0.875,0.0138888888889,0.4375,0.151717661101,0.186642595945,1.0,1.0,8.7537616055,9.74757000322,56.9117647059,52.78125,12
-0.173076923077,-0.047619047619,0.536810393063,0.551259800799,1242,1356,0.882352941176,0.8125,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217378751165,0.184099483314,0.794117647059,0.9375,0.0138888888889,0.3,0.151717661101,0.19647928315,1.0,1.03125,8.7537616055,8.96268024069,56.9117647059,47.15625,3
0.1,-0.202380952381,0.52544103188,0.49972410142,1272,1305,0.909090909091,0.870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.156070903917,0.168605074537,0.848484848485,0.838709677419,0.214285714286,0.120833333333,0.187906465666,0.200968652123,0.969696969697,1.0,11.0805419132,10.3508349879,62.1818181818,54.1612903226,16
-0.183574879227,-0.202380952381,0.562311471034,0.49972410142,1166,1305,0.6875,0.870967741935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22878407424,0.168605074537,1.0,0.838709677419,0.301587301587,0.120833333333,0.19591404117,0.200968652123,0.96875,1.0,9.75707972903,10.3508349879,51.65625,54.1612903226,-6
-0.296551724138,-0.263636363636,0.549552549169,0.51235672786,1196,1139,0.852941176471,0.806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.164760686864,0.171508760905,0.764705882353,0.903225806452,0.3125,0.141666666667,0.183713622349,0.282673588768,1.02941176471,1.0,7.85910918285,9.74999310725,53.8529411765,54.935483871,8
-0.0457142857143,-0.263636363636,0.520533885962,0.51235672786,1330,1139,0.75,0.806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.200271403505,0.171508760905,0.90625,0.903225806452,0.282352941176,0.141666666667,0.216776057766,0.282673588768,0.9375,1.0,10.6706089405,9.74999310725,54.40625,54.935483871,-11
-0.296551724138,-0.190476190476,0.549552549169,0.536759953599,1196,1332,0.852941176471,0.787878787879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.164760686864,0.177607798612,0.764705882353,1.0303030303,0.3125,0.222222222222,0.183713622349,0.268587558753,1.02941176471,1.0,7.85910918285,10.6625228693,53.8529411765,56.7575757576,8
-0.525925925926,-0.115942028986,0.567299195633,0.464511786624,1181,1125,0.84375,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.140127481103,0.189336803082,1.0,1.0,0.1875,0.242424242424,0.225348910558,0.28199081594,1.0,0.96875,9.43307282402,10.0381831507,64.71875,57.40625,1
-0.377777777778,-0.0277777777778,0.55895396627,0.563114547202,1266,1246,0.71875,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.151501642177,0.180839976861,0.84375,0.866666666667,0.349019607843,0.444444444444,0.190476946224,0.168656464246,0.875,1.06666666667,8.51936835081,9.99545873896,58.53125,49.4333333333,8
-0.102564102564,-0.220238095238,0.551726145504,0.486808255734,1338,1331,0.742857142857,0.741935483871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.204177854649,0.173036791087,0.971428571429,0.838709677419,0.300653594771,0.285087719298,0.160048939457,0.191554003972,0.971428571429,0.967741935484,7.72075670084,9.09720505347,56.4857142857,54.6774193548,19
-0.4,-0.310559006211,0.507546701709,0.550429704977,1345,1124,0.75,0.666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176347539763,0.177982250076,0.96875,0.933333333333,0.407843137255,0.133333333333,0.222529847329,0.220650554558,1.0,0.933333333333,8.56003466981,13.857235962,55.125,63.3333333333,11
-0.4,-0.131868131868,0.507546701709,0.555880402218,1345,1462,0.75,0.818181818182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.176347539763,0.231263839875,0.96875,0.878787878788,0.407843137255,0.253676470588,0.222529847329,0.214093161684,1.0,1.0303030303,8.56003466981,10.5083840986,55.125,54.6363636364,-7
-0.340659340659,-0.131868131868,0.549571358588,0.555880402218,1452,1462,0.69696969697,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.184567789955,0.231263839875,0.939393939394,0.878787878788,0.278195488722,0.253676470588,0.195396392545,0.214093161684,0.878787878788,1.0303030303,7.46862122686,10.5083840986,59.303030303,54.6363636364,-4
-0.214814814815,-0.137566137566,0.529496538056,0.507074931256,1424,1245,0.78125,0.823529411765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.201323250957,0.172283861686,0.9375,0.911764705882,0.359307359307,0.333333333333,0.230639075919,0.168088506324,0.84375,1.0,10.2850012154,9.4540826707,57.34375,50.8823529412,13
0.0,-0.64880952381,0.546967800338,0.4836659167,1450,1457,0.75,0.645161290323,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201165931477,0.241993501339,0.875,0.903225806452,-0.0971659919028,0.213675213675,0.19676905104,0.19617353739,0.96875,0.903225806452,9.13496473147,6.67542435524,52.3125,51.1935483871,31
0.0,-0.34,0.546967800338,0.52938319283,1450,1323,0.75,0.774193548387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.201165931477,0.219138502284,0.875,0.838709677419,-0.0971659919028,0.5,0.19676905104,0.216005949777,0.96875,1.0,9.13496473147,9.05609757157,52.3125,60.2903225806,20
-0.425,-0.34,0.50468354508,0.52938319283,1206,1323,0.69696969697,0.774193548387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.200775556367,0.219138502284,0.848484848485,0.838709677419,0.402255639098,0.5,0.173336430624,0.216005949777,1.0,1.0,10.6037443358,9.05609757157,53.7575757576,60.2903225806,-18
-0.340659340659,-0.381818181818,0.549571358588,0.590564240002,1452,1112,0.69696969697,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.184567789955,0.167528963324,0.939393939394,0.875,0.278195488722,0.125,0.195396392545,0.190319459863,0.878787878788,0.875,7.46862122686,9.45276883827,59.303030303,55.0,10
-0.340659340659,-0.525925925926,0.549571358588,0.567299195633,1452,1181,0.69696969697,0.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.184567789955,0.140127481103,0.939393939394,1.0,0.278195488722,0.1875,0.195396392545,0.225348910558,0.878787878788,1.0,7.46862122686,9.43307282402,59.303030303,64.71875,6
-0.335,-0.407692307692,0.530723813543,0.470483015836,1458,1168,0.878787878788,0.741935483871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.203829563987,0.200527129804,0.848484848485,1.09677419355,0.0222222222222,0.0470085470085,0.176154249151,0.215776583612,0.969696969697,0.903225806452,9.01902450547,8.27185927794,52.0303030303,59.9032258065,15
-0.335,-0.351851851852,0.530723813543,0.4926294222,1458,1172,0.878787878788,0.806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.203829563987,0.217378166365,0.848484848485,0.935483870968,0.0222222222222,0.0683760683761,0.176154249151,0.246984029489,0.969696969697,1.03225806452,9.01902450547,8.77006148751,52.0303030303,55.2258064516,-17
-0.364285714286,-0.351851851852,0.53954733991,0.4926294222,1242,1172,0.909090909091,0.806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.246967452371,0.217378166365,0.818181818182,0.935483870968,0.2,0.0683760683761,0.168067601937,0.246984029489,1.0,1.03225806452,10.875674831,8.77006148751,57.696969697,55.2258064516,2
-0.118181818182,-0.351851851852,0.515581282707,0.4926294222,1211,1172,0.78125,0.806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.218868336154,0.217378166365,0.84375,0.935483870968,0.261904761905,0.0683760683761,0.174530058825,0.246984029489,0.96875,1.03225806452,8.07119280068,8.77006148751,56.21875,55.2258064516,-6
-0.131868131868,0.0914285714286,0.555880402218,0.560085260165,1462,1208,0.818181818182,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.231263839875,0.183958968679,0.878787878788,0.90625,0.253676470588,0.313725490196,0.214093161684,0.183647445419,1.0303030303,0.96875,10.5083840986,10.8486192819,54.6363636364,52.28125,12
-0.131868131868,-0.045,0.555880402218,0.551242061858,1462,1417,0.818181818182,0.909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.231263839875,0.17624291683,0.878787878788,0.969696969697,0.253676470588,-0.0551470588235,0.214093161684,0.144129466986,1.0303030303,0.939393939394,10.5083840986,8.71073440873,54.6363636364,54.7575757576,-19
-0.333333333333,-0.045,0.547669013306,0.551242061858,1272,1417,0.970588235294,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.160576694464,0.17624291683,0.823529411765,0.969696969697,-0.047619047619,-0.0551470588235,0.196836258219,0.144129466986,0.970588235294,0.939393939394,10.4395808577,8.71073440873,62.5,54.7575757576,15
-0.114285714286,-0.045,0.546194858156,0.551242061858,1401,1417,0.69696969697,0.909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.209526380586,0.17624291683,0.757575757576,0.969696969697,0.218045112782,-0.0551470588235,0.16161641595,0.144129466986,0.909090909091,0.939393939394,16.2675313357,8.71073440873,56.8484848485,54.7575757576,-2
0.203619909502,-0.045,0.44141056851,0.551242061858,1290,1417,0.5,0.909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.155766473914,0.17624291683,0.966666666667,0.969696969697,0.15,-0.0551470588235,0.147772877497,0.144129466986,0.833333333333,0.939393939394,8.95846097209,8.71073440873,51.7666666667,54.7575757576,-41
-0.154545454545,-0.353535353535,0.494980218056,0.490599923765,1139,1375,0.90625,0.806451612903,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.170480977247,0.211025167976,1.0,0.935483870968,0.0509803921569,0.298319327731,0.296850161348,0.17719324754,1.0,1.0,10.7695340151,9.21067636712,52.21875,55.6451612903,20
-0.0151515151515,0.0,0.552056201556,0.498158536854,1274,1388,0.677419354839,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.200089361235,0.141510673711,0.935483870968,0.866666666667,0.366666666667,0.266666666667,0.190508044519,0.207964328969,0.870967741935,0.966666666667,10.2071027347,12.8210046767,58.5806451613,57.9666666667,14
-0.0151515151515,-0.0260869565217,0.552056201556,0.575514958998,1274,1400,0.677419354839,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.200089361235,0.241282864218,0.935483870968,0.909090909091,0.366666666667,0.253676470588,0.190508044519,0.21337097685,0.870967741935,1.0,10.2071027347,7.46849443268,58.5806451613,60.1818181818,-3
-0.333333333333,-0.0260869565217,0.547669013306,0.575514958998,1272,1400,0.970588235294,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.160576694464,0.241282864218,0.823529411765,0.909090909091,-0.047619047619,0.253676470588,0.196836258219,0.21337097685,0.970588235294,1.0,10.4395808577,7.46849443268,62.5,60.1818181818,18
0.0681818181818,-0.0260869565217,0.470985738699,0.575514958998,1122,1400,0.705882352941,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.247156361816,0.241282864218,1.08823529412,0.909090909091,0.378571428571,0.253676470588,0.21400091746,0.21337097685,0.970588235294,1.0,13.5070127689,7.46849443268,59.5,60.1818181818,-20
-0.0711111111111,-0.31884057971,0.573121481838,0.479135898587,1314,1291,0.941176470588,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.214161523347,0.166005696337,0.941176470588,0.96875,-0.125,-0.0549019607843,0.124445960822,0.173428654726,1.0,0.875,7.60429562438,9.07229031794,66.5882352941,53.625,39
0.217543859649,-0.31884057971,0.469123987534,0.479135898587,1164,1291,0.411764705882,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.212913663716,0.166005696337,1.0,0.96875,0.125,-0.0549019607843,0.14081985343,0.173428654726,0.852941176471,0.875,13.4477267493,9.07229031794,50.3529411765,53.625,-9
-0.0711111111111,0.0,0.573121481838,0.546967800338,1314,1450,0.941176470588,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.214161523347,0.201165931477,0.941176470588,0.875,-0.125,-0.0971659919028,0.124445960822,0.19676905104,1.0,0.96875,7.60429562438,9.13496473147,66.5882352941,52.3125,21
-0.0711111111111,-0.364285714286,0.573121481838,0.53954733991,1314,1242,0.941176470588,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.214161523347,0.246967452371,0.941176470588,0.818181818182,-0.125,0.2,0.124445960822,0.168067601937,1.0,1.0,7.60429562438,10.875674831,66.5882352941,57.696969697,-18
-0.333333333333,-0.364285714286,0.547669013306,0.53954733991,1272,1242,0.970588235294,0.909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.160576694464,0.246967452371,0.823529411765,0.818181818182,-0.047619047619,0.2,0.196836258219,0.168067601937,0.970588235294,1.0,10.4395808577,10.875674831,62.5,57.696969697,-7
-0.0135746606335,-0.364285714286,0.46443751689,0.53954733991,1340,1242,0.7,0.909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.187504283057,0.246967452371,0.933333333333,0.818181818182,0.3,0.2,0.255637483172,0.168067601937,1.03333333333,1.0,11.7516934461,10.875674831,51.3666666667,57.696969697,-24
-0.0685714285714,-0.303643724696,0.551200647348,0.562790980411,1437,1155,0.625,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.230618792272,0.148215776993,0.9375,1.0,0.329411764706,0.3125,0.196366800753,0.206316790297,0.9375,1.0,8.83946201472,10.3314037394,57.15625,57.1875,6
-0.353535353535,-0.25,0.493211220608,0.522250484845,1443,1179,0.806451612903,0.866666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.161026244745,0.245159623285,0.967741935484,1.03333333333,0.200854700855,0.116071428571,0.194147469602,0.27414889738,1.03225806452,1.0,10.7209973858,8.7602157114,54.8387096774,53.5,2
